Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00      12/12          std::vector<cMenuItem*, std::allocator<cMenuItem*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<cMenuItem**, std::vector<cMenuItem*, std::allocator<cMenuItem*> > >, cMenuItem* const&) [388]
[298]    0.0    0.00    0.00      12         std::allocator<cMenuItem*>::allocator(std::allocator<cMenuItem*> const&) [298]
                0.00    0.00      12/13          __gnu_cxx::new_allocator<cMenuItem*>::new_allocator(__gnu_cxx::new_allocator<cMenuItem*> const&) [287]
-----------------------------------------------
                0.00    0.00       3/12          cPlayTable::dropcolumn(int) [401]
                0.00    0.00       9/12          cPlayTable::cPlayTable(int, int) [402]
[299]    0.0    0.00    0.00      12         std::allocator<cPlayNode*>::allocator() [299]
                0.00    0.00      12/12          __gnu_cxx::new_allocator<cPlayNode*>::new_allocator() [295]
-----------------------------------------------
                0.00    0.00       3/12          cPlayTable::cPlayTable(int, int) [402]
                0.00    0.00       9/12          cAnimatedTexture::cAnimatedTexture(char const*, int, unsigned int) [313]
[300]    0.0    0.00    0.00      12         std::allocator<int>::allocator() [300]
                0.00    0.00      12/12          __gnu_cxx::new_allocator<int>::new_allocator() [297]
-----------------------------------------------
                0.00    0.00      12/12          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [304]
[301]    0.0    0.00    0.00      12         std::allocator<int>::allocator(std::allocator<int> const&) [301]
                0.00    0.00      12/184         __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [191]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<cMenuItem*, std::allocator<cMenuItem*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<cMenuItem**, std::vector<cMenuItem*, std::allocator<cMenuItem*> > >, cMenuItem* const&) [388]
[302]    0.0    0.00    0.00      12         std::_Vector_base<cMenuItem*, std::allocator<cMenuItem*> >::_M_get_Tp_allocator() [302]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<cPlayNode*, std::allocator<cPlayNode*> >::vector(std::allocator<cPlayNode*> const&) [306]
[303]    0.0    0.00    0.00      12         std::_Vector_base<cPlayNode*, std::allocator<cPlayNode*> >::_Vector_base(std::allocator<cPlayNode*> const&) [303]
                0.00    0.00      12/35          std::_Vector_base<cPlayNode*, std::allocator<cPlayNode*> >::_Vector_impl::_Vector_impl(std::allocator<cPlayNode*> const&) [254]
-----------------------------------------------
                0.00    0.00      12/12          std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::allocator<int> const&) [305]
[304]    0.0    0.00    0.00      12         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [304]
                0.00    0.00      12/12          std::allocator<int>::allocator(std::allocator<int> const&) [301]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<int, std::allocator<int> >::vector(std::allocator<int> const&) [307]
[305]    0.0    0.00    0.00      12         std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::allocator<int> const&) [305]
                0.00    0.00      12/12          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [304]
-----------------------------------------------
                0.00    0.00       3/12          cPlayTable::dropcolumn(int) [401]
                0.00    0.00       9/12          cPlayTable::cPlayTable(int, int) [402]
[306]    0.0    0.00    0.00      12         std::vector<cPlayNode*, std::allocator<cPlayNode*> >::vector(std::allocator<cPlayNode*> const&) [306]
                0.00    0.00      12/12          std::_Vector_base<cPlayNode*, std::allocator<cPlayNode*> >::_Vector_base(std::allocator<cPlayNode*> const&) [303]
-----------------------------------------------
                0.00    0.00       3/12          cPlayTable::cPlayTable(int, int) [402]
                0.00    0.00       9/12          cAnimatedTexture::cAnimatedTexture(char const*, int, unsigned int) [313]
[307]    0.0    0.00    0.00      12         std::vector<int, std::allocator<int> >::vector(std::allocator<int> const&) [307]
                0.00    0.00      12/12          std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::allocator<int> const&) [305]
-----------------------------------------------
                0.00    0.00       6/12          cMenuItem::init(std::string, c3DSModel*, std::string) [363]
                0.00    0.00       6/12          cMenuMode::movedown() [364]
[308]    0.0    0.00    0.00      12         bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [308]
-----------------------------------------------
                0.00    0.00       2/11          std::vector<std::vector<cPlayNode*, std::allocator<cPlayNode*> >, std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > > >::insert(__gnu_cxx::__normal_iterator<std::vector<cPlayNode*, std::allocator<cPlayNode*> >*, std::vector<std::vector<cPlayNode*, std::allocator<cPlayNode*> >, std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > > > >, std::vector<cPlayNode*, std::allocator<cPlayNode*> > const&) [423]
                0.00    0.00       9/11          std::vector<std::vector<cPlayNode*, std::allocator<cPlayNode*> >, std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > > >::push_back(std::vector<cPlayNode*, std::allocator<cPlayNode*> > const&) [324]
[309]    0.0    0.00    0.00      11         std::vector<std::vector<cPlayNode*, std::allocator<cPlayNode*> >, std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > > >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::vector<cPlayNode*, std::allocator<cPlayNode*> >*, std::vector<std::vector<cPlayNode*, std::allocator<cPlayNode*> >, std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > > > >, std::vector<cPlayNode*, std::allocator<cPlayNode*> > const&) [309]
                0.00    0.00      27/28          std::_Vector_base<std::vector<cPlayNode*, std::allocator<cPlayNode*> >, std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > > >::_M_get_Tp_allocator() [262]
                0.00    0.00      27/28          std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > >::allocator(std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > > const&) [261]
                0.00    0.00      27/31          std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > >::~allocator() [257]
                0.00    0.00      20/47          __gnu_cxx::__normal_iterator<std::vector<cPlayNode*, std::allocator<cPlayNode*> >*, std::vector<std::vector<cPlayNode*, std::allocator<cPlayNode*> >, std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > > > >::base() const [250]
                0.00    0.00      18/18          std::vector<cPlayNode*, std::allocator<cPlayNode*> >* std::__uninitialized_copy_a<std::vector<cPlayNode*, std::allocator<cPlayNode*> >*, std::vector<cPlayNode*, std::allocator<cPlayNode*> >*, std::vector<cPlayNode*, std::allocator<cPlayNode*> > >(std::vector<cPlayNode*, std::allocator<cPlayNode*> >*, std::vector<cPlayNode*, std::allocator<cPlayNode*> >*, std::vector<cPlayNode*, std::allocator<cPlayNode*> >*, std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > >) [281]
                0.00    0.00      11/12          __gnu_cxx::new_allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > >::construct(std::vector<cPlayNode*, std::allocator<cPlayNode*> >*, std::vector<cPlayNode*, std::allocator<cPlayNode*> > const&) [296]
                0.00    0.00       9/13          std::vector<std::vector<cPlayNode*, std::allocator<cPlayNode*> >, std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > > >::size() const [290]
                0.00    0.00       9/9           std::vector<std::vector<cPlayNode*, std::allocator<cPlayNode*> >, std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > > >::max_size() const [320]
                0.00    0.00       9/9           std::_Vector_base<std::vector<cPlayNode*, std::allocator<cPlayNode*> >, std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > > >::_M_allocate(unsigned int) [322]
                0.00    0.00       9/9           void std::_Destroy<std::vector<cPlayNode*, std::allocator<cPlayNode*> >*, std::vector<cPlayNode*, std::allocator<cPlayNode*> > >(std::vector<cPlayNode*, std::allocator<cPlayNode*> >*, std::vector<cPlayNode*, std::allocator<cPlayNode*> >*, std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > >) [331]
                0.00    0.00       9/9           std::_Vector_base<std::vector<cPlayNode*, std::allocator<cPlayNode*> >, std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > > >::_M_deallocate(std::vector<cPlayNode*, std::allocator<cPlayNode*> >*, unsigned int) [323]
                0.00    0.00       2/23          std::vector<cPlayNode*, std::allocator<cPlayNode*> >::vector(std::vector<cPlayNode*, std::allocator<cPlayNode*> > const&) [270]
                0.00    0.00       2/2           std::vector<cPlayNode*, std::allocator<cPlayNode*> >* std::copy_backward<std::vector<cPlayNode*, std::allocator<cPlayNode*> >*, std::vector<cPlayNode*, std::allocator<cPlayNode*> >*>(std::vector<cPlayNode*, std::allocator<cPlayNode*> >*, std::vector<cPlayNode*, std::allocator<cPlayNode*> >*, std::vector<cPlayNode*, std::allocator<cPlayNode*> >*) [487]
                0.00    0.00       2/1286        __gnu_cxx::__normal_iterator<std::vector<cPlayNode*, std::allocator<cPlayNode*> >*, std::vector<std::vector<cPlayNode*, std::allocator<cPlayNode*> >, std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > > > >::operator*() const [148]
                0.00    0.00       2/7           std::vector<cPlayNode*, std::allocator<cPlayNode*> >::operator=(std::vector<cPlayNode*, std::allocator<cPlayNode*> > const&) [353]
                0.00    0.00       2/26          std::vector<cPlayNode*, std::allocator<cPlayNode*> >::~vector() [266]
-----------------------------------------------
                0.00    0.00       1/10          cTitleMenuMode::cTitleMenuMode(std::string, std::string) [564]
                0.00    0.00       9/10          cFont::cFont(std::string, int, int, std::string) [314]
[310]    0.0    0.00    0.00      10         cTexture::cTexture(std::string) [310]
                0.00    0.00      10/100         cTexture::load_texture_from_surface(SDL_Surface*) [213]
-----------------------------------------------
                0.00    0.00      10/10          cMenuMode::mainloop() [24]
[311]    0.0    0.00    0.00      10         std::vector<cMenuItem*, std::allocator<cMenuItem*> >::operator[](unsigned int) [311]
-----------------------------------------------
                0.00    0.00       9/9           cAnimatedTexture::cAnimatedTexture(char const*, int, unsigned int) [313]
[312]    0.0    0.00    0.00       9         cAnimatedTexture::init() [312]
                0.00    0.00       9/108         std::vector<int, std::allocator<int> >::push_back(int const&) [207]
-----------------------------------------------
                0.00    0.00       9/9           cPlayTable::cPlayTable(int, int) [402]
[313]    0.0    0.00    0.00       9         cAnimatedTexture::cAnimatedTexture(char const*, int, unsigned int) [313]
                0.00    0.00      90/90          SubSurface(SDL_Surface*, int, int, int, int) [220]
                0.00    0.00      90/100         cTexture::load_texture_from_surface(SDL_Surface*) [213]
                0.00    0.00      90/108         std::vector<int, std::allocator<int> >::push_back(int const&) [207]
                0.00    0.00       9/9           cTexture::cTexture() [315]
                0.00    0.00       9/12          std::allocator<int>::allocator() [300]
                0.00    0.00       9/12          std::vector<int, std::allocator<int> >::vector(std::allocator<int> const&) [307]
                0.00    0.00       9/184         std::allocator<int>::~allocator() [193]
                0.00    0.00       9/9           cAnimatedTexture::init() [312]
                0.00    0.00       9/9           std::vector<int, std::allocator<int> >::clear() [326]
-----------------------------------------------
                0.00    0.00       1/9           Init() [37]
                0.00    0.00       2/9           cPlayMode::cPlayMode(char const*) [453]
                0.00    0.00       6/9           cMenuItem::init(std::string, c3DSModel*, std::string) [363]
[314]    0.0    0.00    0.00       9         cFont::cFont(std::string, int, int, std::string) [314]
                0.00    0.00       9/10          cTexture::cTexture(std::string) [310]
-----------------------------------------------
                0.00    0.00       9/9           cAnimatedTexture::cAnimatedTexture(char const*, int, unsigned int) [313]
[315]    0.0    0.00    0.00       9         cTexture::cTexture() [315]
-----------------------------------------------
                0.00    0.00       1/9           std::allocator<std::pair<std::string const, iGameMode*> >::allocator() [599]
                0.00    0.00       8/9           std::allocator<std::pair<std::string const, iGameMode*> >::allocator<std::_Rb_tree_node<std::pair<std::string const, iGameMode*> > >(std::allocator<std::_Rb_tree_node<std::pair<std::string const, iGameMode*> > > const&) [337]
[316]    0.0    0.00    0.00       9         __gnu_cxx::new_allocator<std::pair<std::string const, iGameMode*> >::new_allocator() [316]
-----------------------------------------------
                0.00    0.00       9/9           std::allocator<std::pair<std::string const, iGameMode*> >::~allocator() [321]
[317]    0.0    0.00    0.00       9         __gnu_cxx::new_allocator<std::pair<std::string const, iGameMode*> >::~new_allocator() [317]
-----------------------------------------------
                0.00    0.00       9/9           std::_Vector_base<std::vector<cPlayNode*, std::allocator<cPlayNode*> >, std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > > >::_M_allocate(unsigned int) [322]
[318]    0.0    0.00    0.00       9         __gnu_cxx::new_allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > >::allocate(unsigned int, void const*) [318]
